"area_code","item_code","Area","Item","share","category"
426,2633,"Lesotho","Cocoa Beans and products",0.00170349512058811,"vegetal_products"
670,2614,"Saint Vincent and the Grenadines","Citrus, Other",2.05085435174203e-05,"vegetal_products"
566,2581,"Nigeria","Ricebran Oil",0,"vegetal_products"
834,2579,"United Republic of Tanzania","Sesameseed Oil",0.000706963591375044,"vegetal_products"
894,2601,"Zambia","Tomatoes and products",0.000318603684720875,"vegetal_products"
762,2619,"Tajikistan","Dates",0.000285052160843458,"vegetal_products"
388,2605,"Jamaica","Vegetables, other",0.0227389852524867,"vegetal_products"
470,2602,"Malta","Onions",0.0061574798985896,"vegetal_products"
364,2602,"Iran (Islamic Republic of)","Onions",0.00771917374576472,"vegetal_products"
686,2586,"Senegal","Oilcrops Oil, Other",0.00541091317943853,"vegetal_products"
804,2605,"Ukraine","Vegetables, other",0.0290375977106007,"vegetal_products"
414,2612,"Kuwait","Lemons, Limes and products",0.000720966547798789,"vegetal_products"
188,2586,"Costa Rica","Oilcrops Oil, Other",0.0203424514239389,"vegetal_products"
704,2605,"Viet Nam","Vegetables, other",0.0439147573293915,"vegetal_products"
882,2612,"Samoa","Lemons, Limes and products",3.23990526517005e-06,"vegetal_products"
144,2581,"Sri Lanka","Ricebran Oil",0.00449803701626472,"vegetal_products"
558,2602,"Nicaragua","Onions",0.00275393314387836,"vegetal_products"
748,2611,"Eswatini","Oranges, Mandarines",0.0114836553098664,"vegetal_products"
792,2601,"Türkiye","Tomatoes and products",0.0159568178897314,"vegetal_products"
400,2611,"Jordan","Oranges, Mandarines",0.00357496036542295,"vegetal_products"
450,2601,"Madagascar","Tomatoes and products",0.000389561768306874,"vegetal_products"
616,2602,"Poland","Onions",0.00438590612123438,"vegetal_products"
540,2611,"New Caledonia","Oranges, Mandarines",0.00427079383682052,"vegetal_products"
458,2601,"Malaysia","Tomatoes and products",0.000897021270745765,"vegetal_products"
608,2582,"Philippines","Maize Germ Oil",0.00115333272808584,"vegetal_products"
250,2601,"France","Tomatoes and products",0.00322857011430806,"vegetal_products"
222,2602,"El Salvador","Onions",0.00247411918225315,"vegetal_products"
332,2611,"Haiti","Oranges, Mandarines",0.0039030086972556,"vegetal_products"
430,2619,"Liberia","Dates",2.35346170682457e-05,"vegetal_products"
124,2601,"Canada","Tomatoes and products",0.00305033615377283,"vegetal_products"
705,2605,"Slovenia","Vegetables, other",0.015172831483783,"vegetal_products"
688,2605,"Serbia","Vegetables, other",0.0163784813618399,"vegetal_products"
807,2611,"North Macedonia","Oranges, Mandarines",0.00373919546426894,"vegetal_products"
524,2578,"Nepal","Coconut Oil",0.000787943775072885,"vegetal_products"
320,2580,"Guatemala","Olive Oil",0.000606262586153104,"vegetal_products"
180,2601,"Democratic Republic of the Congo","Tomatoes and products",0.000283082118646172,"vegetal_products"
300,2601,"Greece","Tomatoes and products",0.00720246093970164,"vegetal_products"
418,2613,"Lao People's Democratic Republic","Grapefruit and products",0.000180352922191952,"vegetal_products"
818,2580,"Egypt","Olive Oil",0.002453706098381,"vegetal_products"
208,2602,"Denmark","Onions",0.0029727789859342,"vegetal_products"
233,2612,"Estonia","Lemons, Limes and products",0.000514576607592455,"vegetal_products"
270,2615,"Gambia","Bananas",0,"vegetal_products"
496,2618,"Mongolia","Pineapples and products",6.641826236542e-05,"vegetal_products"
384,2586,"Côte d'Ivoire","Oilcrops Oil, Other",0.0153901168136771,"vegetal_products"
854,2605,"Burkina Faso","Vegetables, other",0.0125501089207337,"vegetal_products"
446,2619,"China, Macao SAR","Dates",1.06538630907567e-05,"vegetal_products"
328,2612,"Guyana","Lemons, Limes and products",0.00244920645100213,"vegetal_products"
548,2615,"Vanuatu","Bananas",0.0324769601980075,"vegetal_products"
826,2602,"United Kingdom of Great Britain and Northern Ireland","Onions",0.00385002857328015,"vegetal_products"
352,2613,"Iceland","Grapefruit and products",0.000262806273047418,"vegetal_products"
578,2605,"Norway","Vegetables, other",0.0130622984711707,"vegetal_products"
308,2613,"Grenada","Grapefruit and products",0.00295505817534605,"vegetal_products"
116,2586,"Cambodia","Oilcrops Oil, Other",0.000385790679908327,"vegetal_products"
756,2602,"Switzerland","Onions",0.00205086741363488,"vegetal_products"
360,2579,"Indonesia","Sesameseed Oil",3.447895404645e-05,"vegetal_products"
156,2580,"China, mainland","Olive Oil",0.000107783378101254,"vegetal_products"
356,2581,"India","Ricebran Oil",0.00225970492675633,"vegetal_products"
404,2578,"Kenya","Coconut Oil",0.000862748389924964,"vegetal_products"
586,2582,"Pakistan","Maize Germ Oil",0,"vegetal_products"
498,2611,"Republic of Moldova","Oranges, Mandarines",0.00244947327878047,"vegetal_products"
591,2605,"Panama","Vegetables, other",0.0047934202079647,"vegetal_products"
840,2582,"United States of America","Maize Germ Oil",0.0174712655328293,"vegetal_products"
324,2611,"Guinea","Oranges, Mandarines",0.00341380566153972,"vegetal_products"
258,2613,"French Polynesia","Grapefruit and products",0.000240852686355526,"vegetal_products"
678,2625,"Sao Tome and Principe","Fruits, other",0.0101630497085564,"vegetal_products"
795,2641,"Turkmenistan","Pimento",2.48949079244048e-05,"vegetal_products"
231,2586,"Ethiopia","Oilcrops Oil, Other",0.00450047116140308,"vegetal_products"
624,2625,"Guinea-Bissau","Fruits, other",0.00647004716519561,"vegetal_products"
266,2612,"Gabon","Lemons, Limes and products",1.12618108241018e-05,"vegetal_products"
214,2605,"Dominican Republic","Vegetables, other",0.0256830435572787,"vegetal_products"
528,2605,"Netherlands (Kingdom of the)","Vegetables, other",0.0115950389385636,"vegetal_products"
694,2615,"Sierra Leone","Bananas",0,"vegetal_products"
100,2605,"Bulgaria","Vegetables, other",0.0148751389848845,"vegetal_products"
752,2601,"Sweden","Tomatoes and products",0.0042544655421225,"vegetal_products"
760,2601,"Syrian Arab Republic","Tomatoes and products",0.00695137585783172,"vegetal_products"
434,2615,"Libya","Bananas",0.00755824606407419,"vegetal_products"
132,2614,"Cabo Verde","Citrus, Other",0,"vegetal_products"
268,2612,"Georgia","Lemons, Limes and products",0.000246311236178734,"vegetal_products"
174,2630,"Comoros","Coffee and products",0.000214419951986748,"vegetal_products"
643,2601,"Russian Federation","Tomatoes and products",0.00368801805172863,"vegetal_products"
348,2601,"Hungary","Tomatoes and products",0.00308598483780965,"vegetal_products"
784,2601,"United Arab Emirates","Tomatoes and products",0.00104764376267505,"vegetal_products"
376,2605,"Israel","Vegetables, other",0.0224119644464867,"vegetal_products"
440,2612,"Lithuania","Lemons, Limes and products",0.000591875168146355,"vegetal_products"
554,2602,"New Zealand","Onions",0,"vegetal_products"
604,2582,"Peru","Maize Germ Oil",7.12519683356252e-06,"vegetal_products"
484,2580,"Mexico","Olive Oil",0.00131030267083865,"vegetal_products"
780,2605,"Trinidad and Tobago","Vegetables, other",0.0117284202508229,"vegetal_products"
417,2612,"Kyrgyzstan","Lemons, Limes and products",0.000119897977720776,"vegetal_products"
296,2635,"Kiribati","Tea (including mate)",9.65412488575952e-06,"vegetal_products"
480,2605,"Mauritius","Vegetables, other",0.0163286070122434,"vegetal_products"
724,2586,"Spain","Oilcrops Oil, Other",0.0223829772113517,"vegetal_products"
860,2612,"Uzbekistan","Lemons, Limes and products",9.11239224596169e-05,"vegetal_products"
218,2601,"Ecuador","Tomatoes and products",0.00074602312289105,"vegetal_products"
344,2605,"China, Hong Kong SAR","Vegetables, other",0.0629827710506569,"vegetal_products"
246,2611,"Finland","Oranges, Mandarines",0.00536079223291551,"vegetal_products"
690,2613,"Seychelles","Grapefruit and products",0.00013900472616069,"vegetal_products"
620,2605,"Portugal","Vegetables, other",0.0164990563114454,"vegetal_products"
196,2601,"Cyprus","Tomatoes and products",0.00393359130484266,"vegetal_products"
422,2602,"Lebanon","Onions",0.00520053105764247,"vegetal_products"
478,2619,"Mauritania","Dates",0.0106859275509289,"vegetal_products"
800,2582,"Uganda","Maize Germ Oil",0,"vegetal_products"
887,2602,"Yemen","Onions",0.00189176444481429,"vegetal_products"
499,2614,"Montenegro","Citrus, Other",0.000292560601838952,"vegetal_products"
566,2582,"Nigeria","Maize Germ Oil",0,"vegetal_products"
659,2618,"Saint Kitts and Nevis","Pineapples and products",0.00298969145812646,"vegetal_products"
454,2602,"Malawi","Onions",0.00537552246104943,"vegetal_products"
242,2602,"Fiji","Onions",0.00321945125174187,"vegetal_products"
270,2616,"Gambia","Plantains",0,"vegetal_products"
740,2615,"Suriname","Bananas",0.00251422043075636,"vegetal_products"
178,2611,"Congo","Oranges, Mandarines",0.000408361781007965,"vegetal_products"
170,2579,"Colombia","Sesameseed Oil",0.000140874381673524,"vegetal_products"
508,2601,"Mozambique","Tomatoes and products",0.00681396680022896,"vegetal_products"
288,2601,"Ghana","Tomatoes and products",0.00232117495054679,"vegetal_products"
764,2582,"Thailand","Maize Germ Oil",2.80185622975221e-05,"vegetal_products"
646,2605,"Rwanda","Vegetables, other",0.0105328918598113,"vegetal_products"
426,2635,"Lesotho","Tea (including mate)",1.07476032844676e-05,"vegetal_products"
882,2613,"Samoa","Grapefruit and products",3.23990526517005e-06,"vegetal_products"
512,2611,"Oman","Oranges, Mandarines",0.00718945232992757,"vegetal_products"
834,2580,"United Republic of Tanzania","Olive Oil",1.58868222780909e-05,"vegetal_products"
600,2611,"Paraguay","Oranges, Mandarines",0.0127428534048538,"vegetal_products"
414,2613,"Kuwait","Grapefruit and products",0.000103457083092203,"vegetal_products"
410,2586,"Republic of Korea","Oilcrops Oil, Other",0.00708965557450406,"vegetal_products"
430,2620,"Liberia","Grapes and products (excl wine)",2.82415404818948e-05,"vegetal_products"
418,2614,"Lao People's Democratic Republic","Citrus, Other",0.00141751068670166,"vegetal_products"
642,2605,"Romania","Vegetables, other",0.0132990144799868,"vegetal_products"
703,2611,"Slovakia","Oranges, Mandarines",0.00376923671276871,"vegetal_products"
894,2602,"Zambia","Onions",0.000891166828277231,"vegetal_products"
548,2616,"Vanuatu","Plantains",0,"vegetal_products"
434,2616,"Libya","Plantains",4.580755190348e-05,"vegetal_products"
662,2613,"Saint Lucia","Grapefruit and products",0.000630023482693445,"vegetal_products"
104,2601,"Myanmar","Tomatoes and products",3.56069561749583e-06,"vegetal_products"
862,2601,"Venezuela (Bolivarian Republic of)","Tomatoes and products",0.00119933530814248,"vegetal_products"
458,2602,"Malaysia","Onions",0.00577049315548712,"vegetal_products"
762,2620,"Tajikistan","Grapes and products (excl wine)",0.00985095844161614,"vegetal_products"
144,2582,"Sri Lanka","Maize Germ Oil",8.22583660497289e-05,"vegetal_products"
858,2611,"Uruguay","Oranges, Mandarines",0.00931271103365647,"vegetal_products"
496,2619,"Mongolia","Dates",0.000122873785376027,"vegetal_products"
504,2601,"Morocco","Tomatoes and products",0.00325122741291781,"vegetal_products"
670,2615,"Saint Vincent and the Grenadines","Bananas",0.0208298440325266,"vegetal_products"
364,2605,"Iran (Islamic Republic of)","Vegetables, other",0.0122449263565083,"vegetal_products"
795,2642,"Turkmenistan","Cloves",0,"vegetal_products"
450,2602,"Madagascar","Onions",9.61256311406571e-05,"vegetal_products"
748,2612,"Eswatini","Lemons, Limes and products",3.9233533685912e-06,"vegetal_products"
400,2612,"Jordan","Lemons, Limes and products",0.00165601896180953,"vegetal_products"
598,2611,"Papua New Guinea","Oranges, Mandarines",9.67755314589602e-05,"vegetal_products"
694,2616,"Sierra Leone","Plantains",0.00429538050976241,"vegetal_products"
558,2605,"Nicaragua","Vegetables, other",0.00466923505112354,"vegetal_products"
250,2602,"France","Onions",0.00303019848662573,"vegetal_products"
792,2602,"Türkiye","Onions",0.0061123248939725,"vegetal_products"
180,2602,"Democratic Republic of the Congo","Onions",0.000317846589357106,"vegetal_products"
540,2612,"New Caledonia","Lemons, Limes and products",0.00109958291682465,"vegetal_products"
807,2612,"North Macedonia","Lemons, Limes and products",0.000976828582526073,"vegetal_products"
124,2602,"Canada","Onions",0.00397833364173129,"vegetal_products"
659,2619,"Saint Kitts and Nevis","Dates",3.57191333109493e-06,"vegetal_products"
524,2579,"Nepal","Sesameseed Oil",6.85168500063378e-06,"vegetal_products"
446,2620,"China, Macao SAR","Grapes and products (excl wine)",0.00203488785033453,"vegetal_products"
332,2612,"Haiti","Lemons, Limes and products",7.17088212094205e-05,"vegetal_products"
608,2586,"Philippines","Oilcrops Oil, Other",0.000232011540052253,"vegetal_products"
818,2582,"Egypt","Maize Germ Oil",0.00113148502560389,"vegetal_products"
616,2605,"Poland","Vegetables, other",0.0115277483626576,"vegetal_products"
470,2605,"Malta","Vegetables, other",0.0159871209962426,"vegetal_products"
233,2613,"Estonia","Grapefruit and products",0.000226658743820486,"vegetal_products"
442,2611,"Luxembourg","Oranges, Mandarines",0.00724067552541349,"vegetal_products"
156,2581,"China, mainland","Ricebran Oil",0.000530407676445645,"vegetal_products"
222,2605,"El Salvador","Vegetables, other",0.0154432361896477,"vegetal_products"
498,2612,"Republic of Moldova","Lemons, Limes and products",0.000560844916244907,"vegetal_products"
320,2582,"Guatemala","Maize Germ Oil",2.481776668463e-05,"vegetal_products"
324,2612,"Guinea","Lemons, Limes and products",0,"vegetal_products"
716,2601,"Zimbabwe","Tomatoes and products",0.00611043170891059,"vegetal_products"
352,2614,"Iceland","Citrus, Other",0.000188113963865521,"vegetal_products"
300,2602,"Greece","Onions",0.00408772288917169,"vegetal_products"
328,2613,"Guyana","Grapefruit and products",0.000247363743804454,"vegetal_products"
266,2613,"Gabon","Grapefruit and products",8.25866127100797e-05,"vegetal_products"
404,2579,"Kenya","Sesameseed Oil",0,"vegetal_products"
834,2581,"United Republic of Tanzania","Ricebran Oil",0,"vegetal_products"
208,2605,"Denmark","Vegetables, other",0.0140443720740891,"vegetal_products"
360,2580,"Indonesia","Olive Oil",7.24058034975451e-05,"vegetal_products"
268,2613,"Georgia","Grapefruit and products",3.37412652299636e-06,"vegetal_products"
308,2614,"Grenada","Citrus, Other",0.00619352985855776,"vegetal_products"
262,2630,"Djibouti","Coffee and products",8.98819176307126e-05,"vegetal_products"
398,2601,"Kazakhstan","Tomatoes and products",0.00816064874913858,"vegetal_products"
270,2617,"Gambia","Apples and products",0.000280750567786596,"vegetal_products"
356,2582,"India","Maize Germ Oil",2.24846261368789e-05,"vegetal_products"
417,2613,"Kyrgyzstan","Grapefruit and products",7.26654410428944e-06,"vegetal_products"
428,2611,"Latvia","Oranges, Mandarines",0.00261540080265749,"vegetal_products"
112,2611,"Belarus","Oranges, Mandarines",0.00156762571380311,"vegetal_products"
132,2615,"Cabo Verde","Bananas",0.00518134715025906,"vegetal_products"
586,2586,"Pakistan","Oilcrops Oil, Other",0.00138846342055324,"vegetal_products"
258,2614,"French Polynesia","Citrus, Other",3.39229135712008e-05,"vegetal_products"
372,2611,"Ireland","Oranges, Mandarines",0.00766052588196505,"vegetal_products"
440,2613,"Lithuania","Grapefruit and products",0.000286969778495202,"vegetal_products"
752,2602,"Sweden","Onions",0.00350896102418548,"vegetal_products"
643,2602,"Russian Federation","Onions",0.00394031136964089,"vegetal_products"
784,2602,"United Arab Emirates","Onions",0.00532472150937593,"vegetal_products"
174,2633,"Comoros","Cocoa Beans and products",0.00657554519426027,"vegetal_products"
756,2605,"Switzerland","Vegetables, other",0.0145832902995447,"vegetal_products"
218,2602,"Ecuador","Onions",0.000206591018646752,"vegetal_products"
760,2602,"Syrian Arab Republic","Onions",0.00142842567084991,"vegetal_products"
826,2605,"United Kingdom of Great Britain and Northern Ireland","Vegetables, other",0.0137858712493888,"vegetal_products"
499,2615,"Montenegro","Bananas",0.00416271942045138,"vegetal_products"
478,2620,"Mauritania","Grapes and products (excl wine)",0.000582931490028077,"vegetal_products"
690,2614,"Seychelles","Citrus, Other",8.19771461973297e-05,"vegetal_products"
562,2611,"Niger","Oranges, Mandarines",3.39517583238394e-05,"vegetal_products"
840,2586,"United States of America","Oilcrops Oil, Other",0.00631702175102877,"vegetal_products"
484,2582,"Mexico","Maize Germ Oil",0.000753499688311374,"vegetal_products"
604,2586,"Peru","Oilcrops Oil, Other",0.0112471232017784,"vegetal_products"
788,2611,"Tunisia","Oranges, Mandarines",0.00955856845934766,"vegetal_products"
348,2602,"Hungary","Onions",0.00215314375898317,"vegetal_products"
246,2612,"Finland","Lemons, Limes and products",0.000348694064923803,"vegetal_products"
860,2613,"Uzbekistan","Grapefruit and products",1.51873204099361e-05,"vegetal_products"
554,2605,"New Zealand","Vegetables, other",0.0247859164954105,"vegetal_products"
626,2640,"Timor-Leste","Pepper",0.000111336257765704,"vegetal_products"
462,2615,"Maldives","Bananas",0.00414557082492672,"vegetal_products"
740,2616,"Suriname","Plantains",0.00526578327017612,"vegetal_products"
434,2617,"Libya","Apples and products",0.00345318468195464,"vegetal_products"
800,2586,"Uganda","Oilcrops Oil, Other",0.00327419029021615,"vegetal_products"
196,2602,"Cyprus","Onions",0.00201303135491948,"vegetal_products"
178,2612,"Congo","Lemons, Limes and products",0.000298241750174357,"vegetal_products"
548,2617,"Vanuatu","Apples and products",0.000919517978996274,"vegetal_products"
191,2611,"Croatia","Oranges, Mandarines",0.00475117256502406,"vegetal_products"
795,2645,"Turkmenistan","Spices, Other",3.20077387599491e-05,"vegetal_products"
566,2586,"Nigeria","Oilcrops Oil, Other",0.00737913176673676,"vegetal_products"
659,2620,"Saint Kitts and Nevis","Grapes and products (excl wine)",0.00163236439231038,"vegetal_products"
368,2611,"Iraq","Oranges, Mandarines",0.00442382744886544,"vegetal_products"
288,2602,"Ghana","Onions",0.00158699116094014,"vegetal_products"
170,2580,"Colombia","Olive Oil",0.00114300350585109,"vegetal_products"
508,2602,"Mozambique","Onions",0.00451516886090441,"vegetal_products"
887,2605,"Yemen","Vegetables, other",0.00404981831294555,"vegetal_products"
418,2615,"Lao People's Democratic Republic","Bananas",0.0556910839210623,"vegetal_products"
598,2612,"Papua New Guinea","Lemons, Limes and products",1.84334345636115e-05,"vegetal_products"
422,2605,"Lebanon","Vegetables, other",0.0184911715216789,"vegetal_products"
340,2601,"Honduras","Tomatoes and products",0.000937534821349666,"vegetal_products"
120,2601,"Cameroon","Tomatoes and products",0.00801287030611857,"vegetal_products"
454,2605,"Malawi","Vegetables, other",0.01078160937106,"vegetal_products"
380,2601,"Italy","Tomatoes and products",0.00171345300815091,"vegetal_products"
203,2611,"Czechia","Oranges, Mandarines",0.00339738731107049,"vegetal_products"
512,2612,"Oman","Lemons, Limes and products",0.0015004659518707,"vegetal_products"
152,2611,"Chile","Oranges, Mandarines",0.00104384133611691,"vegetal_products"
414,2614,"Kuwait","Citrus, Other",0.00596494744703482,"vegetal_products"
764,2586,"Thailand","Oilcrops Oil, Other",0.000143595131774801,"vegetal_products"
242,2605,"Fiji","Vegetables, other",0.0268985495308113,"vegetal_products"
600,2612,"Paraguay","Lemons, Limes and products",0.000435010139334075,"vegetal_products"
862,2602,"Venezuela (Bolivarian Republic of)","Onions",0.00246008236399104,"vegetal_products"
662,2614,"Saint Lucia","Citrus, Other",0.000252009393077378,"vegetal_products"
430,2625,"Liberia","Fruits, other",0.000338898485782738,"vegetal_products"
516,2611,"Namibia","Oranges, Mandarines",0.00221415182755389,"vegetal_products"
276,2601,"Germany","Tomatoes and products",0.00391567713770791,"vegetal_products"
703,2612,"Slovakia","Lemons, Limes and products",0.000890238617543412,"vegetal_products"
104,2602,"Myanmar","Onions",0.00605318254974292,"vegetal_products"
496,2620,"Mongolia","Grapes and products (excl wine)",0.00169366569031821,"vegetal_products"
694,2617,"Sierra Leone","Apples and products",3.70646448589278e-05,"vegetal_products"
504,2602,"Morocco","Onions",0.00482016834795888,"vegetal_products"
670,2616,"Saint Vincent and the Grenadines","Plantains",0.014209002566986,"vegetal_products"
894,2605,"Zambia","Vegetables, other",0.00599806067322344,"vegetal_products"
132,2616,"Cabo Verde","Plantains",9.89366146089072e-05,"vegetal_products"
144,2586,"Sri Lanka","Oilcrops Oil, Other",0.0026285286969527,"vegetal_products"
882,2614,"Samoa","Citrus, Other",0.00149359632724339,"vegetal_products"
762,2625,"Tajikistan","Fruits, other",0.00312076586481864,"vegetal_products"
540,2613,"New Caledonia","Grapefruit and products",0.000117196925304195,"vegetal_products"
858,2612,"Uruguay","Lemons, Limes and products",0.0021844630819688,"vegetal_products"
682,2611,"Saudi Arabia","Oranges, Mandarines",0.00245144101617343,"vegetal_products"
324,2613,"Guinea","Grapefruit and products",0,"vegetal_products"
710,2601,"South Africa","Tomatoes and products",0.00190054083750005,"vegetal_products"
834,2582,"United Republic of Tanzania","Maize Germ Oil",0.00615614363276022,"vegetal_products"
458,2605,"Malaysia","Vegetables, other",0.012888236648646,"vegetal_products"
400,2613,"Jordan","Grapefruit and products",0.000168741268620403,"vegetal_products"
807,2613,"North Macedonia","Grapefruit and products",7.24650283773051e-05,"vegetal_products"
686,2601,"Senegal","Tomatoes and products",0.00248058747057377,"vegetal_products"
804,2611,"Ukraine","Oranges, Mandarines",0.00210771236009925,"vegetal_products"
498,2613,"Republic of Moldova","Grapefruit and products",0.000216229365299241,"vegetal_products"
450,2605,"Madagascar","Vegetables, other",0.0045533193698206,"vegetal_products"
524,2580,"Nepal","Olive Oil",2.39808975022182e-05,"vegetal_products"
360,2581,"Indonesia","Ricebran Oil",0,"vegetal_products"
332,2613,"Haiti","Grapefruit and products",0.00098855732095844,"vegetal_products"
446,2625,"China, Macao SAR","Fruits, other",0.0110018892850548,"vegetal_products"
624,2630,"Guinea-Bissau","Coffee and products",6.26259858700119e-05,"vegetal_products"
748,2613,"Eswatini","Grapefruit and products",0.00464525038841198,"vegetal_products"
716,2602,"Zimbabwe","Onions",0.00978757978322417,"vegetal_products"
233,2614,"Estonia","Citrus, Other",7.96368559369276e-05,"vegetal_products"
688,2611,"Serbia","Oranges, Mandarines",0.00294415641668836,"vegetal_products"
352,2615,"Iceland","Bananas",0.00823828506458118,"vegetal_products"
704,2611,"Viet Nam","Oranges, Mandarines",0.00588685312690447,"vegetal_products"
180,2605,"Democratic Republic of the Congo","Vegetables, other",0.00164386282933128,"vegetal_products"
442,2612,"Luxembourg","Lemons, Limes and products",0.000711293305423539,"vegetal_products"
250,2605,"France","Vegetables, other",0.01546723705697,"vegetal_products"
156,2582,"China, mainland","Maize Germ Oil",0.00261516512129885,"vegetal_products"
792,2605,"Türkiye","Vegetables, other",0.0199794370903483,"vegetal_products"
270,2618,"Gambia","Pineapples and products",0.00024303780494959,"vegetal_products"
124,2605,"Canada","Vegetables, other",0.014859174278489,"vegetal_products"
262,2633,"Djibouti","Cocoa Beans and products",0.00495474070939303,"vegetal_products"
499,2616,"Montenegro","Plantains",0.00663973251602117,"vegetal_products"
112,2612,"Belarus","Lemons, Limes and products",0.000263740432000901,"vegetal_products"
266,2614,"Gabon","Citrus, Other",0.00038290156801946,"vegetal_products"
388,2611,"Jamaica","Oranges, Mandarines",0.00864801519226832,"vegetal_products"
328,2614,"Guyana","Citrus, Other",0.000473350373946795,"vegetal_products"
705,2611,"Slovenia","Oranges, Mandarines",0.00468749014239119,"vegetal_products"
818,2586,"Egypt","Oilcrops Oil, Other",0.00341708477732374,"vegetal_products"
404,2580,"Kenya","Olive Oil",0.000191203697226614,"vegetal_products"
320,2586,"Guatemala","Oilcrops Oil, Other",0.0195138554046005,"vegetal_products"
170,2581,"Colombia","Ricebran Oil",0,"vegetal_products"
296,2640,"Kiribati","Pepper",1.2872166514346e-05,"vegetal_products"
428,2612,"Latvia","Lemons, Limes and products",0.000526086368350644,"vegetal_products"
268,2614,"Georgia","Citrus, Other",0.00029692313402368,"vegetal_products"
188,2601,"Costa Rica","Tomatoes and products",0.00424305028897199,"vegetal_products"
854,2611,"Burkina Faso","Oranges, Mandarines",0.00018661872001091,"vegetal_products"
384,2601,"Côte d'Ivoire","Tomatoes and products",0.000752647890201954,"vegetal_products"
440,2614,"Lithuania","Citrus, Other",5.08175649418587e-05,"vegetal_products"
174,2635,"Comoros","Tea (including mate)",0,"vegetal_products"
578,2611,"Norway","Oranges, Mandarines",0.0059350056677689,"vegetal_products"
417,2614,"Kyrgyzstan","Citrus, Other",1.08998161564342e-05,"vegetal_products"
426,2640,"Lesotho","Pepper",0.000494389751085508,"vegetal_products"
398,2602,"Kazakhstan","Onions",0.0149045627193615,"vegetal_products"
308,2615,"Grenada","Bananas",0.00779198204292014,"vegetal_products"
372,2612,"Ireland","Lemons, Limes and products",0.000306524068578965,"vegetal_products"
562,2612,"Niger","Lemons, Limes and products",0,"vegetal_products"
300,2605,"Greece","Vegetables, other",0.0119457620280801,"vegetal_products"
356,2586,"India","Oilcrops Oil, Other",0.000584600279558852,"vegetal_products"
258,2615,"French Polynesia","Bananas",0.000552943491210573,"vegetal_products"
116,2601,"Cambodia","Tomatoes and products",7.63941940412529e-06,"vegetal_products"
462,2616,"Maldives","Plantains",0.000296927937873539,"vegetal_products"
626,2641,"Timor-Leste","Pimento",3.11741521743971e-05,"vegetal_products"
478,2625,"Mauritania","Fruits, other",0.00127968983905572,"vegetal_products"
100,2611,"Bulgaria","Oranges, Mandarines",0.00379975491914669,"vegetal_products"
690,2615,"Seychelles","Bananas",0.0103255561971158,"vegetal_products"
740,2617,"Suriname","Apples and products",0.000410320774299438,"vegetal_products"
434,2618,"Libya","Pineapples and products",0.000218466786001212,"vegetal_products"
231,2601,"Ethiopia","Tomatoes and products",2.34603188257328e-05,"vegetal_products"
678,2630,"Sao Tome and Principe","Coffee and products",6.61369829190218e-05,"vegetal_products"
752,2605,"Sweden","Vegetables, other",0.0135178831264483,"vegetal_products"
418,2616,"Lao People's Democratic Republic","Plantains",0,"vegetal_products"
528,2611,"Netherlands (Kingdom of the)","Oranges, Mandarines",0.0110441303720796,"vegetal_products"
860,2614,"Uzbekistan","Citrus, Other",0.000148835740017374,"vegetal_products"
591,2611,"Panama","Oranges, Mandarines",0.0170653580075535,"vegetal_products"
218,2605,"Ecuador","Vegetables, other",0.00674863994246057,"vegetal_products"
760,2605,"Syrian Arab Republic","Vegetables, other",0.0155618548240419,"vegetal_products"
246,2613,"Finland","Grapefruit and products",9.09636691105572e-05,"vegetal_products"
484,2586,"Mexico","Oilcrops Oil, Other",0.00262968365117504,"vegetal_products"
788,2612,"Tunisia","Lemons, Limes and products",0.00106692163956122,"vegetal_products"
643,2605,"Russian Federation","Vegetables, other",0.0124587542946559,"vegetal_products"
784,2605,"United Arab Emirates","Vegetables, other",0.0110915679094221,"vegetal_products"
598,2613,"Papua New Guinea","Grapefruit and products",0,"vegetal_products"
548,2618,"Vanuatu","Pineapples and products",0.00355708270822243,"vegetal_products"
214,2611,"Dominican Republic","Oranges, Mandarines",0.00419518991942812,"vegetal_products"
178,2613,"Congo","Grapefruit and products",0.000234005065521418,"vegetal_products"
348,2605,"Hungary","Vegetables, other",0.0205084124792154,"vegetal_products"
512,2613,"Oman","Grapefruit and products",2.35499140428137e-05,"vegetal_products"
132,2617,"Cabo Verde","Apples and products",0.00372661248360217,"vegetal_products"
191,2612,"Croatia","Lemons, Limes and products",0.00108772265682785,"vegetal_products"
203,2612,"Czechia","Lemons, Limes and products",0.000719306849762955,"vegetal_products"
414,2615,"Kuwait","Bananas",0.00555111911466601,"vegetal_products"
368,2612,"Iraq","Lemons, Limes and products",0.00161794018722921,"vegetal_products"
480,2611,"Mauritius","Oranges, Mandarines",0.00256840551028448,"vegetal_products"
516,2612,"Namibia","Lemons, Limes and products",0.000476413620743517,"vegetal_products"
694,2618,"Sierra Leone","Pineapples and products",0,"vegetal_products"
120,2602,"Cameroon","Onions",0.00429125281796871,"vegetal_products"
152,2612,"Chile","Lemons, Limes and products",0.0027351285642557,"vegetal_products"
780,2611,"Trinidad and Tobago","Oranges, Mandarines",0.00131600424385865,"vegetal_products"
344,2611,"China, Hong Kong SAR","Oranges, Mandarines",0.0038768814277517,"vegetal_products"
