iso3_1,iso3_2,climate_similarity
CUB,TGO,81.8448028087735
CUB,THA,96.4219990221713
CUB,TJK,0.0494392925830597
CUB,TKM,0.0494392925830597
CUB,TLS,84.2950839120654
CUB,TON,4.19923450932786
CUB,TTO,18.7725170451202
CUB,TUN,0.0494392925830597
CUB,TUR,0.260267867322198
CUB,TWN,12.2128390148638
CUB,TZA,74.0336467939604
CUB,UGA,91.0001899553293
CUB,UKR,0
CUB,URY,0.210828574739138
CUB,USA,0.546217084387915
CUB,UZB,0.0494392925830597
CUB,VAT,0
CUB,VCT,4.19923450932786
CUB,VEN,66.1527103305665
CUB,VGB,67.586274154779
CUB,VIR,83.6375770746583
CUB,VNM,42.2215748404563
CUB,VUT,4.19923450932786
CUB,WLF,4.19923450932786
CUB,WSM,4.19923450932786
CUB,YEM,0.0494392925830597
CUB,ZAF,0.730415061460354
CUB,ZMB,37.3359248703965
CUB,ZWE,0.939639866758209
CUW,CYM,95.6078437942256
CUW,CYP,4.39215620577443
CUW,CZE,0
CUW,DEU,0
CUW,DJI,0
CUW,DMA,0
CUW,DNK,0
CUW,DOM,38.7616281485921
CUW,DZA,0.384415656286238
CUW,ECU,25.6697316578225
CUW,EGY,0.0032854941008891
CUW,ERI,4.95296232900896
CUW,ESH,0
CUW,ESP,0.778753759620282
CUW,EST,0
CUW,ETH,35.3196519782946
CUW,FIN,0
CUW,FJI,0
CUW,FLK,0
CUW,FRO,0
CUW,FSM,0
CUW,GAB,87.6707105415296
CUW,GBR,0
CUW,GEO,0
CUW,GGY,0
CUW,GHA,95.6078437942256
CUW,GIN,86.8330472035104
CUW,GMB,32.7518510400951
CUW,GNB,95.6078437942256
CUW,GNQ,6.87432713682616
CUW,GRC,0
CUW,GRD,0
CUW,GRL,0
CUW,GTM,20.0051554963899
CUW,GUM,0
CUW,GUY,3.55438559777827
CUW,HKG,0
CUW,HMD,0
CUW,HND,50.135437317564
CUW,HRV,0
CUW,HTI,63.1772329460479
CUW,HUN,0
CUW,IDN,4.08516302051055
CUW,IMN,0
CUW,IND,35.4954029561388
CUW,IOT,0
CUW,IRL,0
CUW,IRN,4.39215620577443
CUW,IRQ,4.39215620577443
CUW,ISL,0
CUW,ISR,4.39215620577443
CUW,ITA,0
CUW,JAM,24.8399164575737
CUW,JEY,0
CUW,JOR,4.39215620577443
CUW,JPN,0
CUW,KAZ,0
CUW,KEN,18.2994354042185
CUW,KGZ,0
CUW,KHM,81.7940072834691
CUW,KIR,88.8675628034086
CUW,KNA,33.7502220757589
CUW,KOR,0
CUW,KWT,0
CUW,LAO,36.775619151761
CUW,LBN,0
CUW,LBR,7.92694139572982
CUW,LBY,1.62389304717071
CUW,LCA,0
CUW,LIE,0
CUW,LKA,53.1484471791621
CUW,LSO,0
CUW,LTU,0
CUW,LUX,0
CUW,LVA,0
CUW,MAC,0
CUW,MAF,95.6078437942256
CUW,MAR,4.39215620577443
CUW,MCO,0
CUW,MDA,0
CUW,MDG,47.9752843797195
CUW,MEX,24.7696661912733
CUW,MKD,0
CUW,MLI,16.3095164999057
CUW,MLT,0
CUW,MMR,31.5255475914888
CUW,MNE,0
CUW,MNG,0
CUW,MNP,0
CUW,MOZ,73.7861690673457
CUW,MRT,0.734375625040705
CUW,MSR,23.9344203331372
CUW,MUS,0
CUW,MWI,51.2265464737809
CUW,MYS,0
CUW,NAM,4.39215620577443
CUW,NCL,28.148213204024
CUW,NER,4.39217645112204
CUW,NFK,0
CUW,NGA,74.678106992447
CUW,NIC,36.6687815089495
CUW,NIU,0
CUW,NLD,0.434161855481446
CUW,NPL,0
CUW,NRU,0
CUW,NZL,0
CUW,OMN,0
CUW,PAK,4.39215620577443
CUW,PAN,11.431911738329
CUW,PCN,0
CUW,PER,3.6482938062257
CUW,PHL,4.54255209284033
CUW,PLW,0
CUW,PNG,0.329823155390666
CUW,POL,0
CUW,PRI,17.274932313293
CUW,PRK,0
CUW,PRT,0
CUW,PRY,40.2374313228482
CUW,PSE,4.39215620577443
CUW,PYF,0
CUW,QAT,0
CUW,ROU,0
CUW,RUS,0
CUW,RWA,70.6200874380873
CUW,SAU,0
CUW,SDN,10.3797441348766
CUW,SEN,29.1908446321546
CUW,SGP,0
CUW,SGS,0
CUW,SHN,0
CUW,SLB,0
CUW,SLE,22.1837940928429
CUW,SLV,95.6078437942256
CUW,SMR,0
CUW,SOM,5.82545007158861
CUW,SPM,0
CUW,SRB,0
CUW,SSD,99.6923145001035
CUW,STP,40.6188180074908
CUW,SUR,0
CUW,SVK,0
CUW,SVN,0
CUW,SWE,0
CUW,SWZ,4.39215620577443
CUW,SXM,95.6078437942256
CUW,SYC,0
CUW,SYR,4.39215620577443
CUW,TCA,95.6078437942256
CUW,TCD,20.0571835469047
CUW,TGO,95.6078437942256
CUW,THA,80.6706388465273
CUW,TJK,2.27713023752021
CUW,TKM,4.10549689907991
CUW,TLS,93.4659170578884
CUW,TON,0
CUW,TTO,0.877587721215882
CUW,TUN,4.39215620577443
CUW,TUR,0.400875947160099
CUW,TWN,3.15319418010074
CUW,TZA,76.5478635262117
CUW,UGA,79.2264984825261
CUW,UKR,0
CUW,URY,0
CUW,USA,1.95244550870166
CUW,UZB,0.589000495166476
CUW,VAT,0
CUW,VCT,0
CUW,VEN,50.6816873427909
CUW,VGB,53.8905793402026
CUW,VIR,95.6078437942256
CUW,VNM,27.9104407357694
CUW,VUT,0
CUW,WLF,0
CUW,WSM,0
CUW,YEM,1.3091701925252
CUW,ZAF,4.85897663197905
CUW,ZMB,41.6786417835879
CUW,ZWE,5.28235677994958
CYM,CYP,0
CYM,CZE,0
CYM,DEU,0
CYM,DJI,0
CYM,DMA,0
CYM,DNK,0
CYM,DOM,34.3694719428177
CYM,DZA,0
CYM,ECU,21.2775754520481
CYM,EGY,0
CYM,ERI,0.560806123234529
CYM,ESH,0
CYM,ESP,0
CYM,EST,0
CYM,ETH,30.9274957725202
CYM,FIN,0
CYM,FJI,0
CYM,FLK,0
CYM,FRO,0
CYM,FSM,0
CYM,GAB,87.6707105415296
CYM,GBR,0
CYM,GEO,0
CYM,GGY,0
CYM,GHA,96.3837629932734
CYM,GIN,86.8330472035104
CYM,GMB,28.3596948343207
CYM,GNB,97.8608036291825
CYM,GNQ,6.87432713682616
CYM,GRC,0
CYM,GRD,0
CYM,GRL,0
CYM,GTM,20.0051554963899
CYM,GUM,0
CYM,GUY,3.55438559777827
CYM,HKG,0
CYM,HMD,0
CYM,HND,50.135437317564
CYM,HRV,0
CYM,HTI,60.91824509146
CYM,HUN,0
CYM,IDN,4.08516302051055
CYM,IMN,0
CYM,IND,31.1032467503644
CYM,IOT,0
CYM,IRL,0
CYM,IRN,0
CYM,IRQ,0
CYM,ISL,0
CYM,ISR,0
CYM,ITA,0
CYM,JAM,24.8399164575737
CYM,JEY,0
CYM,JOR,0
CYM,JPN,0
CYM,KAZ,0
CYM,KEN,13.907279198444
CYM,KGZ,0
CYM,KHM,81.7940072834691
CYM,KIR,84.4754065976342
CYM,KNA,33.7502220757589
CYM,KOR,0
CYM,KWT,0
CYM,LAO,36.775619151761
CYM,LBN,0
CYM,LBR,7.92694139572982
CYM,LBY,0
CYM,LCA,0
CYM,LIE,0
CYM,LKA,53.1484471791621
CYM,LSO,0
CYM,LTU,0
CYM,LUX,0
CYM,LVA,0
CYM,MAC,0
CYM,MAF,100
CYM,MAR,0
CYM,MCO,0
CYM,MDA,0
CYM,MDG,43.583128173945
CYM,MEX,20.3775099854989
CYM,MKD,0
CYM,MLI,11.9173602941312
CYM,MLT,0
CYM,MMR,30.5706115931119
CYM,MNE,0
CYM,MNG,0
CYM,MNP,0
CYM,MOZ,69.3940128615713
CYM,MRT,0
CYM,MSR,23.9344203331372
CYM,MUS,0
CYM,MWI,49.9124643981093
CYM,MYS,0
CYM,NAM,0
CYM,NCL,28.148213204024
CYM,NER,2.02453476111698e-05
CYM,NFK,0
CYM,NGA,70.2859507866726
CYM,NIC,36.6687815089495
CYM,NIU,0
CYM,NLD,0.0510968521865001
CYM,NPL,0
CYM,NRU,0
CYM,NZL,0
CYM,OMN,0
CYM,PAK,0
CYM,PAN,11.431911738329
CYM,PCN,0
CYM,PER,3.00519713264117
CYM,PHL,4.54255209284033
CYM,PLW,0
CYM,PNG,0.329823155390666
CYM,POL,0
CYM,PRI,17.274932313293
CYM,PRK,0
CYM,PRT,0
CYM,PRY,35.8452751170737
CYM,PSE,0
CYM,PYF,0
CYM,QAT,0
CYM,ROU,0
CYM,RUS,0
CYM,RWA,70.6200874380873
CYM,SAU,0
CYM,SDN,5.98758792910214
CYM,SEN,24.7986884263802
CYM,SGP,0
CYM,SGS,0
CYM,SHN,0
CYM,SLB,0
CYM,SLE,22.1837940928429
CYM,SLV,98.8094731819408
CYM,SMR,0
CYM,SOM,1.43329386581418
CYM,SPM,0
CYM,SRB,0
CYM,SSD,95.8282825468963
CYM,STP,40.6188180074908
CYM,SUR,0
CYM,SVK,0
CYM,SVN,0
CYM,SWE,0
CYM,SWZ,0
CYM,SXM,100
CYM,SYC,0
CYM,SYR,0
CYM,TCA,100
CYM,TCD,15.6650273411303
CYM,TGO,100
CYM,THA,80.6706388465273
CYM,TJK,0
CYM,TKM,0
CYM,TLS,93.4659170578884
CYM,TON,0
CYM,TTO,0.877587721215882
CYM,TUN,0
CYM,TUR,0
CYM,TWN,3.15319418010074
CYM,TZA,72.1557073204373
CYM,UGA,78.7328842317848
CYM,UKR,0
CYM,URY,0
CYM,USA,0.088730337608345
CYM,UZB,0
CYM,VAT,0
CYM,VCT,0
CYM,VEN,47.99751313934
CYM,VGB,53.8905793402026
CYM,VIR,98.2072257341153
CYM,VNM,27.9104407357694
CYM,VUT,0
CYM,WLF,0
CYM,WSM,0
CYM,YEM,0
CYM,ZAF,0.466820426204615
CYM,ZMB,37.2864855778135
CYM,ZWE,0.89020057417515
CYP,CZE,0
CYP,DEU,0
CYP,DJI,0
CYP,DMA,0
CYP,DNK,0
CYP,DOM,5.02849529413278
CYP,DZA,3.30124012999207
CYP,ECU,4.97318152727172
CYP,EGY,0.0032854941008891
CYP,ERI,10.0443321748986
CYP,ESH,0
CYP,ESP,21.8430328214328
CYP,EST,0
CYP,ETH,10.4866926114537
CYP,FIN,0
CYP,FJI,0
CYP,FLK,0
CYP,FRO,0
CYP,FSM,0
CYP,GAB,0
CYP,GBR,0
CYP,GEO,0
CYP,GGY,0
CYP,GHA,0
CYP,GIN,0
CYP,GMB,10.0443321748986
CYP,GNB,0
CYP,GNQ,0
CYP,GRC,61.6141969635419
CYP,GRD,0
CYP,GRL,0
CYP,GTM,0
CYP,GUM,0
CYP,GUY,0
CYP,HKG,0
CYP,HMD,0
CYP,HND,0
CYP,HRV,10.6675932257187
CYP,HTI,2.25898785458791
CYP,HUN,0
CYP,IDN,0
CYP,IMN,0
CYP,IND,10.0443321748986
CYP,IOT,0
CYP,IRL,0
CYP,IRN,14.0311928501526
CYP,IRQ,20.7205925806284
CYP,ISL,0
CYP,ISR,44.9165821398141
CYP,ITA,37.7051734942904
CYP,JAM,0
CYP,JEY,0
CYP,JOR,8.83690708961907
CYP,JPN,0
CYP,KAZ,0.125598482904433
CYP,KEN,10.0443321748986
CYP,KGZ,0
CYP,KHM,0
CYP,KIR,5.85444454392558
CYP,KNA,0
CYP,KOR,0
CYP,KWT,0
CYP,LAO,0
CYP,LBN,76.7907380378349
CYP,LBR,0
CYP,LBY,2.05531496066317
CYP,LCA,0
CYP,LIE,0
CYP,LKA,0
CYP,LSO,0
CYP,LTU,0
CYP,LUX,0
CYP,LVA,0
CYP,MAC,0
CYP,MAF,0
CYP,MAR,26.2442235672652
CYP,MCO,89.9556678251014
CYP,MDA,0
CYP,MDG,10.0443321748986
CYP,MEX,10.3960847503269
CYP,MKD,2.8859560766739
CYP,MLI,10.0443321748986
CYP,MLT,89.9556678251014
CYP,MMR,0.954935998376951
CYP,MNE,8.15351504515708
CYP,MNG,0
CYP,MNP,0
CYP,MOZ,10.0443321748986
CYP,MRT,0.734375625040705
CYP,MSR,0
CYP,MUS,0
CYP,MWI,1.31408207567163
CYP,MYS,0
CYP,NAM,10.0443321748986
CYP,NCL,0
CYP,NER,6.61731022697514
CYP,NFK,0
CYP,NGA,10.1807269889751
CYP,NIC,0
CYP,NIU,0
CYP,NLD,0.383065003294946
CYP,NPL,0
CYP,NRU,0
CYP,NZL,0
CYP,OMN,0
CYP,PAK,9.4102306584476
CYP,PAN,0
CYP,PCN,0
CYP,PER,0.643096673584536
CYP,PHL,0
CYP,PLW,0
CYP,PNG,0
CYP,POL,0
CYP,PRI,0
CYP,PRK,0
CYP,PRT,59.8599601008537
CYP,PRY,10.0443321748986
CYP,PSE,71.6481699934216
CYP,PYF,0
CYP,QAT,0
CYP,ROU,0
CYP,RUS,0
CYP,RWA,0
CYP,SAU,0
CYP,SDN,10.0443321748986
CYP,SEN,10.0443321748986
CYP,SGP,0
CYP,SGS,0
CYP,SHN,0
CYP,SLB,0
CYP,SLE,0
CYP,SLV,0
CYP,SMR,0
CYP,SOM,10.0443321748986
CYP,SPM,0
CYP,SRB,0
CYP,SSD,4.08447070587797
CYP,STP,0
CYP,SUR,0
CYP,SVK,0
CYP,SVN,0
CYP,SWE,0
CYP,SWZ,10.0443321748986
CYP,SXM,0
CYP,SYC,0
CYP,SYR,26.2666292262219
CYP,TCA,0
CYP,TCD,10.0443321748986
CYP,TGO,0
CYP,THA,0
CYP,TJK,5.20617093448882
CYP,TKM,4.79209014861388
CYP,TLS,0
CYP,TON,0
CYP,TTO,0
CYP,TUN,16.197243827132
CYP,TUR,33.3103213549926
CYP,TWN,0
CYP,TZA,10.0443321748986
CYP,UGA,0.493614250741311
CYP,UKR,0
CYP,URY,0
CYP,USA,2.90737385881521
CYP,UZB,6.46457305378239
CYP,VAT,89.9556678251014
CYP,VCT,0
CYP,VEN,2.6841742034509
CYP,VGB,0
CYP,VIR,0
CYP,VNM,0
CYP,VUT,0
CYP,WLF,0
CYP,WSM,0
CYP,YEM,1.3091701925252
CYP,ZAF,10.840043969973
CYP,ZMB,7.1170879487406
CYP,ZWE,10.0443321748986
CZE,DEU,22.1662279968382
CZE,DJI,0
CZE,DMA,0
CZE,DNK,2.61041254929132
CZE,DOM,2.61041254929132
CZE,DZA,0
CZE,ECU,2.61041254929132
CZE,EGY,0
CZE,ERI,0
CZE,ESH,0
CZE,ESP,3.29749830304317
CZE,EST,96.9794617774911
CZE,ETH,1.20839924132124
CZE,FIN,24.792231667809
CZE,FJI,0
CZE,FLK,0
CZE,FRO,0
CZE,FSM,0
CZE,GAB,0
CZE,GBR,2.61041254929132
CZE,GEO,49.0092158831581
CZE,GGY,2.61041254929132
CZE,GHA,0
CZE,GIN,0
CZE,GMB,0
CZE,GNB,0
CZE,GNQ,0.463996168787613
CZE,GRC,4.91319430299548
CZE,GRD,0
CZE,GRL,0.0428568364473579
CZE,GTM,2.61041254929132
CZE,GUM,0
CZE,GUY,0.0758862178829447
CZE,HKG,0
CZE,HMD,0
CZE,HND,1.26589164581514
CZE,HRV,11.2322364237006
CZE,HTI,2.38958906170907
CZE,HUN,21.9631222049377
CZE,IDN,2.61041254929132
CZE,IMN,2.61041254929132
CZE,IND,0.6165708702139
CZE,IOT,0
CZE,IRL,2.61041254929132
CZE,IRN,0.441104993719872
CZE,IRQ,0
CZE,ISL,0.410125673217536
CZE,ISR,0
CZE,ITA,10.5298742632361
CZE,JAM,0
CZE,JEY,2.61041254929132
CZE,JOR,0
CZE,JPN,32.5718474028054
CZE,KAZ,9.52062308750794
CZE,KEN,2.61041254929132
CZE,KGZ,6.37849843841788
CZE,KHM,0
CZE,KIR,0
CZE,KNA,0
CZE,KOR,2.04975579254337
CZE,KWT,0
CZE,LAO,0
CZE,LBN,0
CZE,LBR,0
CZE,LBY,0
CZE,LCA,0
CZE,LIE,3.11331442319333
CZE,LKA,1.11384165811868
CZE,LSO,2.61041254929132
CZE,LTU,96.9794617774911
CZE,LUX,2.61041254929132
CZE,LVA,96.9794617774911
CZE,MAC,0
CZE,MAF,0
CZE,MAR,0
CZE,MCO,0
CZE,MDA,30.4882162084111
CZE,MDG,1.39196720864409
CZE,MEX,0.784870984380455
CZE,MKD,42.8954636753935
CZE,MLI,0
CZE,MLT,0
CZE,MMR,0
CZE,MNE,63.4350198480286
CZE,MNG,0.0748456829638196
CZE,MNP,0
CZE,MOZ,0
CZE,MRT,0
CZE,MSR,0
CZE,MUS,0
CZE,MWI,0
CZE,MYS,0.289136663485536
CZE,NAM,0
CZE,NCL,2.40437840354532
CZE,NER,0
CZE,NFK,0
CZE,NGA,0
CZE,NIC,0
CZE,NIU,0
CZE,NLD,2.61041254929132
CZE,NPL,0
CZE,NRU,0
CZE,NZL,2.8870081532431
CZE,OMN,0
CZE,PAK,1.62870263635701
CZE,PAN,2.61041254929132
CZE,PCN,0
CZE,PER,2.61041254929132
CZE,PHL,0.417196272337252
CZE,PLW,0
CZE,PNG,2.61041254929132
CZE,POL,92.4060525196876
CZE,PRI,0
CZE,PRK,0.413947672012751
CZE,PRT,1.2757011641861
CZE,PRY,0
CZE,PSE,0
CZE,PYF,0
CZE,QAT,0
CZE,ROU,52.3974405091097
CZE,RUS,15.7180531269214
CZE,RWA,0.925774965119538
CZE,SAU,0
CZE,SDN,0
CZE,SEN,0
CZE,SGP,0
CZE,SGS,0
CZE,SHN,0
CZE,SLB,0
CZE,SLE,0
CZE,SLV,0
CZE,SMR,0
CZE,SOM,0
CZE,SPM,0.410125673217536
CZE,SRB,34.6610270053854
CZE,SSD,0
CZE,STP,0
CZE,SUR,0
CZE,SVK,89.0380115753179
CZE,SVN,44.9682452719459
CZE,SWE,35.4485762909717
CZE,SWZ,0
CZE,SXM,0
CZE,SYC,0
CZE,SYR,0
CZE,TCA,0
CZE,TCD,0
CZE,TGO,0
CZE,THA,0
CZE,TJK,0
CZE,TKM,0
CZE,TLS,0
CZE,TON,0
CZE,TTO,0
CZE,TUN,0
CZE,TUR,11.1311690760255
CZE,TWN,2.61041254929132
CZE,TZA,0.377497854256546
CZE,UGA,1.15188215962812
CZE,UKR,62.4498238921255
CZE,URY,2.16564546715689
CZE,USA,12.5860996820962
CZE,UZB,0
CZE,VAT,0
CZE,VCT,0
CZE,VEN,1.77669076559308
CZE,VGB,0
CZE,VIR,0
CZE,VNM,0
CZE,VUT,0
CZE,WLF,0
CZE,WSM,0
CZE,YEM,0
CZE,ZAF,2.61041254929132
CZE,ZMB,0
CZE,ZWE,0
DEU,DJI,0
DEU,DMA,0
DEU,DNK,80.4441845524531
DEU,DOM,10.7532194353266
DEU,DZA,0
DEU,ECU,15.0365144707234
DEU,EGY,0
DEU,ERI,0
DEU,ESH,0
DEU,ESP,11.5356066502388
DEU,EST,19.3718003029494
DEU,ETH,1.20839924132124
DEU,FIN,19.5558154475469
DEU,FJI,0
DEU,FLK,0
DEU,FRO,0
DEU,FSM,0
DEU,GAB,0
DEU,GBR,80.4441845524531
DEU,GEO,20.8336053322665
DEU,GGY,80.4441845524531
DEU,GHA,0
DEU,GIN,0
DEU,GMB,0
DEU,GNB,0
DEU,GNQ,0.463996168787613
DEU,GRC,4.91319430299548
DEU,GRD,0
DEU,GRL,0.0428568364473579
DEU,GTM,7.0662895855345
DEU,GUM,0
DEU,GUY,0.0758862178829447
DEU,HKG,0
DEU,HMD,0
DEU,HND,1.26589164581514
DEU,HRV,26.606650150615
DEU,HTI,2.38958906170907
DEU,HUN,24.5609304800759
DEU,IDN,3.41723058850265
DEU,IMN,80.4441845524531
DEU,IND,0.6165708702139
DEU,IOT,0
DEU,IRL,80.4441845524531
DEU,IRN,0.441104993719872
DEU,IRQ,0
DEU,ISL,0.184015144597519
DEU,ISR,0
DEU,ITA,16.2204942528361
DEU,JAM,0
DEU,JEY,80.4441845524531
DEU,JOR,0
DEU,JPN,19.5558154475469
DEU,KAZ,9.29451255888792
DEU,KEN,5.80245800451029
DEU,KGZ,6.15238790979787
DEU,KHM,0
DEU,KIR,0
DEU,KNA,0
DEU,KOR,2.04975579254337
DEU,KWT,0
DEU,LAO,0
DEU,LBN,0
DEU,LBR,0
DEU,LBY,0
DEU,LCA,0
DEU,LIE,75.4080952402287
DEU,LKA,1.11384165811868
DEU,LSO,19.9560204176019
DEU,LTU,19.3718003029494
DEU,LUX,80.4441845524531
DEU,LVA,19.3718003029494
DEU,MAC,0
DEU,MAF,0
DEU,MAR,0
DEU,MCO,0
DEU,MDA,19.3718003029494
DEU,MDG,1.39196720864409
DEU,MEX,0.784870984380455
DEU,MKD,20.4531584985947
DEU,MLI,0
DEU,MLT,0
DEU,MMR,0
DEU,MNE,35.3707456697078
DEU,MNG,0.0748456829638196
DEU,MNP,0
DEU,MOZ,0
DEU,MRT,0
DEU,MSR,0
DEU,MUS,0
DEU,MWI,0
DEU,MYS,0.289136663485536
DEU,NAM,0
DEU,NCL,2.40437840354532
DEU,NER,0
DEU,NFK,0
DEU,NGA,0
DEU,NIC,0
DEU,NIU,0
DEU,NLD,80.4441845524531
DEU,NPL,0
DEU,NRU,0
DEU,NZL,80.6281996970506
DEU,OMN,0
DEU,PAK,1.402592107737
DEU,PAN,2.64880361255144
DEU,PCN,0
DEU,PER,5.99539677007252
DEU,PHL,0.417196272337252
DEU,PLW,0
DEU,PNG,15.4276439922021
DEU,POL,29.6891798787937
DEU,PRI,0
DEU,PRK,0.413947672012751
DEU,PRT,1.2757011641861
DEU,PRY,0
DEU,PSE,0
DEU,PYF,0
DEU,QAT,0
DEU,ROU,19.9940786290991
DEU,RUS,15.4919425983014
DEU,RWA,0.925774965119538
DEU,SAU,0
DEU,SDN,0
DEU,SEN,0
DEU,SGP,0
DEU,SGS,0
DEU,SHN,0
DEU,SLB,0
DEU,SLE,0
DEU,SLV,0
DEU,SMR,0
DEU,SOM,0
DEU,SPM,0.184015144597519
DEU,SRB,23.8025789433986
DEU,SSD,0
DEU,STP,0
DEU,SUR,0
DEU,SVK,21.7260255945194
DEU,SVN,60.4923843893467
DEU,SWE,22.720047477963
DEU,SWZ,0
DEU,SXM,0
DEU,SYC,0
DEU,SYR,0
DEU,TCA,0
DEU,TCD,0
DEU,TGO,0
DEU,THA,0
DEU,TJK,0
DEU,TKM,0
DEU,TLS,0
DEU,TON,0
DEU,TTO,0
DEU,TUN,0
DEU,TUR,10.9050585474055
DEU,TWN,19.5075248375256
DEU,TZA,0.377497854256546
DEU,UGA,1.15188215962812
DEU,UKR,19.5558154475469
DEU,URY,2.16564546715689
DEU,USA,12.3599891534762
DEU,UZB,0
DEU,VAT,0
DEU,VCT,0
DEU,VEN,1.77669076559308
DEU,VGB,0
DEU,VIR,0
DEU,VNM,0
DEU,VUT,0
DEU,WLF,0
DEU,WSM,0
DEU,YEM,0
DEU,ZAF,5.72468636455651
DEU,ZMB,0
DEU,ZWE,0
DJI,DMA,0
DJI,DNK,0
DJI,DOM,0
DJI,DZA,88.2374573162422
DJI,ECU,0.557913622762096
DJI,EGY,99.5077193645408
DJI,ERI,71.5302909336518
DJI,ESH,100
DJI,ESP,1.54085113472373
DJI,EST,0
DJI,ETH,25.5660755848687
DJI,FIN,0
DJI,FJI,0
DJI,FLK,0
DJI,FRO,0
DJI,FSM,0
DJI,GAB,0
DJI,GBR,0
DJI,GEO,0
DJI,GGY,0
DJI,GHA,0
DJI,GIN,0
DJI,GMB,0
DJI,GNB,0
DJI,GNQ,0
DJI,GRC,0
DJI,GRD,0
DJI,GRL,0
DJI,GTM,0
DJI,GUM,0
DJI,GUY,0
DJI,HKG,0
DJI,HMD,0
DJI,HND,0
DJI,HRV,0
DJI,HTI,0
DJI,HUN,0
DJI,IDN,0
DJI,IMN,0
DJI,IND,6.19080356331171
DJI,IOT,0
DJI,IRL,0
DJI,IRN,43.2144386840258
DJI,IRQ,78.0543828013219
DJI,ISL,0
DJI,ISR,44.181244644289
DJI,ITA,0
DJI,JAM,0
DJI,JEY,0
DJI,JOR,79.8440757686486
DJI,JPN,0
DJI,KAZ,0
DJI,KEN,37.1417351330293
DJI,KGZ,0
DJI,KHM,0
DJI,KIR,0
DJI,KNA,0
DJI,KOR,0
DJI,KWT,100
DJI,LAO,0
DJI,LBN,0
DJI,LBR,0
DJI,LBY,97.7824153008115
DJI,LCA,0
DJI,LIE,0
DJI,LKA,0
DJI,LSO,0
DJI,LTU,0
DJI,LUX,0
DJI,LVA,0
DJI,MAC,0
DJI,MAF,0
DJI,MAR,53.8106798174159
DJI,MCO,0
DJI,MDA,0
DJI,MDG,0.0429475730313133
DJI,MEX,20.9806550976305
DJI,MKD,0
DJI,MLI,70.8844443490568
DJI,MLT,0
DJI,MMR,0
DJI,MNE,0
DJI,MNG,0
DJI,MNP,0
DJI,MOZ,0
DJI,MRT,99.2656243749593
DJI,MSR,0
DJI,MUS,0
DJI,MWI,0
DJI,MYS,0
DJI,NAM,59.6112156835406
DJI,NCL,0
DJI,NER,93.3826695276773
DJI,NFK,0
DJI,NGA,2.85344853566233
DJI,NIC,0
DJI,NIU,0
DJI,NLD,0
DJI,NPL,0
DJI,NRU,0
DJI,NZL,0
DJI,OMN,99.9629156267659
DJI,PAK,66.5603652019626
DJI,PAN,0
DJI,PCN,0
DJI,PER,9.14501448915384
DJI,PHL,0
DJI,PLW,0
DJI,PNG,0
DJI,POL,0
DJI,PRI,0
DJI,PRK,0
DJI,PRT,0
DJI,PRY,0
DJI,PSE,0
DJI,PYF,0
DJI,QAT,100
DJI,ROU,0
DJI,RUS,0
DJI,RWA,0
DJI,SAU,99.8222587047914
DJI,SDN,75.1321641446619
DJI,SEN,22.0634447920331
DJI,SGP,0
DJI,SGS,0
DJI,SHN,100
DJI,SLB,0
DJI,SLE,0
DJI,SLV,0
DJI,SMR,0
DJI,SOM,67.8253025541219
DJI,SPM,0
DJI,SRB,0
DJI,SSD,0
DJI,STP,0
DJI,SUR,0
DJI,SVK,0
DJI,SVN,0
DJI,SWE,0
DJI,SWZ,0
DJI,SXM,0
DJI,SYC,0
DJI,SYR,45.2319489754236
DJI,TCA,0
DJI,TCD,67.2890497083236
DJI,TGO,0
DJI,THA,0
DJI,TJK,1.20111089630945
DJI,TKM,19.0184810068013
DJI,TLS,0
DJI,TON,0
DJI,TTO,0
DJI,TUN,73.3141398926878
DJI,TUR,0
DJI,TWN,0
DJI,TZA,0.0259636453896955
DJI,UGA,0
DJI,UKR,0
DJI,URY,0
DJI,USA,2.39647690396781
DJI,UZB,0.414019878168425
DJI,VAT,0
DJI,VCT,0
DJI,VEN,0.239414422137636
DJI,VGB,0
DJI,VIR,0
DJI,VNM,0
DJI,VUT,0
DJI,WLF,0
DJI,WSM,0
DJI,YEM,96.6485243071355
DJI,ZAF,20.5569571577023
DJI,ZMB,0
DJI,ZWE,2.02695110139593
DMA,DNK,0
DMA,DOM,37.6158873682051
DMA,DZA,0
DMA,ECU,39.4803720194678
DMA,EGY,0
DMA,ERI,0
DMA,ESH,0
DMA,ESP,0
DMA,EST,0
DMA,ETH,0
DMA,FIN,0
DMA,FJI,83.5571287170898
DMA,FLK,0
DMA,FRO,0
DMA,FSM,100
DMA,GAB,0
DMA,GBR,0
DMA,GEO,0
DMA,GGY,0
DMA,GHA,0
DMA,GIN,0
DMA,GMB,0
DMA,GNB,0
DMA,GNQ,8.23911836547924
DMA,GRC,0
DMA,GRD,0
DMA,GRL,0
DMA,GTM,22.9767172318311
DMA,GUM,100
DMA,GUY,77.8269146478497
DMA,HKG,0
DMA,HMD,0
DMA,HND,17.7409587937783
DMA,HRV,0
DMA,HTI,20.874881860467
DMA,HUN,0
DMA,IDN,85.1415447689901
DMA,IMN,0
DMA,IND,0.031556113736425
DMA,IOT,100
DMA,IRL,0
DMA,IRN,0
DMA,IRQ,0
DMA,ISL,0
DMA,ISR,0
